EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-14.226,-8.914,-15.739,-16.214,-9.365,-5.500,-10.001,-17.404,-0.020,0.967,-0.312,-1.648,-1.068,-0.366,93.333,22342.000,1.000
-10.442,-2.695,-9.699,-10.057,-4.373,2.059,-3.774,-11.415,-0.020,0.968,-0.312,-1.678,-0.946,-0.244,93.333,22343.000,1.000
-8.197,0.452,-6.133,-6.509,-2.116,7.876,0.440,-7.007,-0.019,0.964,-0.312,-1.709,-0.977,-0.244,93.333,22344.000,1.000
-10.589,-2.800,-8.993,-9.588,-5.543,7.046,-1.012,-7.124,-0.020,0.963,-0.310,-1.556,-0.671,-0.214,93.333,22345.000,1.000
-10.015,-2.929,-9.627,-10.446,-6.449,7.000,-0.439,-4.868,-0.020,0.960,-0.310,-1.495,-0.549,-0.244,93.333,22346.000,1.000
-2.726,3.536,-4.347,-5.486,-1.942,11.528,4.541,0.747,-0.020,0.961,-0.307,-1.495,-0.427,-0.305,93.333,22347.000,1.000
1.639,5.522,-3.537,-4.627,-2.088,11.484,3.283,-0.449,-0.019,0.959,-0.307,-1.404,-0.336,-0.305,93.333,22348.000,1.000
-1.417,-0.577,-10.504,-10.468,-9.284,3.869,-6.020,-9.127,-0.021,0.960,-0.312,-1.251,-0.244,-0.305,93.333,22349.000,1.000
-2.927,-3.757,-13.778,-12.279,-12.009,-0.912,-10.196,-12.819,-0.019,0.962,-0.314,-1.160,-0.153,-0.336,93.333,22350.000,1.000
1.843,0.226,-8.729,-6.748,-6.524,1.381,-4.643,-8.128,-0.019,0.964,-0.315,-0.916,-0.031,-0.427,93.333,22351.000,1.000
6.423,2.411,-4.978,-3.145,-3.162,2.234,-0.341,-5.260,-0.021,0.967,-0.314,-0.763,0.061,-0.427,93.333,22352.000,1.000
4.993,-2.027,-8.478,-6.180,-7.495,-3.121,-3.982,-8.970,-0.024,0.964,-0.317,-0.671,0.183,-0.549,93.333,22353.000,1.000
-1.183,-7.485,-13.910,-10.587,-13.144,-8.894,-9.660,-12.940,-0.027,0.966,-0.314,-0.702,0.183,-0.641,93.333,22354.000,1.000
-6.632,-9.021,-15.626,-11.648,-14.247,-9.647,-11.227,-12.883,-0.032,0.968,-0.310,-0.549,0.153,-0.793,93.333,22355.000,1.000
-6.968,-8.408,-14.715,-10.573,-12.648,-7.743,-10.522,-12.055,-0.036,0.968,-0.307,-0.580,-0.061,-0.977,93.333,22356.000,1.000
-4.337,-9.065,-14.632,-10.255,-12.139,-8.098,-11.722,-13.381,-0.040,0.967,-0.306,-0.519,-0.153,-1.251,93.333,22357.000,1.000
-4.433,-10.848,-15.574,-10.980,-12.729,-10.525,-14.101,-14.895,-0.043,0.969,-0.303,-0.488,-0.336,-1.587,93.333,22358.000,1.000
-6.191,-10.830,-14.847,-10.625,-11.774,-10.573,-13.648,-13.858,-0.044,0.971,-0.305,-0.488,-0.610,-1.831,93.333,22359.000,1.000
-4.071,-8.741,-12.396,-8.845,-9.383,-7.462,-10.402,-11.225,-0.042,0.972,-0.305,-0.732,-0.793,-2.167,93.333,22360.000,1.000
0.722,-7.805,-11.889,-8.444,-8.781,-5.020,-8.255,-9.728,-0.038,0.972,-0.308,-0.732,-1.068,-2.380,93.333,22361.000,1.000
2.895,-7.261,-13.159,-9.107,-8.654,-2.639,-6.018,-7.886,-0.033,0.975,-0.310,-0.885,-1.282,-2.441,93.333,22362.000,1.000
0.882,-3.820,-12.465,-7.669,-5.198,2.843,0.220,-2.861,-0.029,0.975,-0.311,-1.007,-1.495,-2.472,93.333,22363.000,1.000
-4.211,-1.019,-11.604,-6.391,-2.118,6.929,6.126,1.511,-0.028,0.974,-0.309,-1.190,-1.556,-2.350,93.333,22364.000,1.000
-10.225,-4.151,-14.731,-9.601,-5.091,3.766,4.379,-0.264,-0.026,0.973,-0.307,-1.251,-1.465,-2.289,93.333,22365.000,1.000
-13.492,-9.375,-18.805,-14.500,-10.589,-2.314,-2.240,-5.168,-0.023,0.969,-0.304,-1.312,-1.434,-2.106,93.333,22366.000,1.000
-11.565,-9.188,-17.886,-15.102,-11.326,-3.252,-4.590,-5.782,-0.024,0.968,-0.304,-1.312,-1.251,-1.923,93.333,22367.000,1.000
-7.433,-4.766,-13.270,-11.620,-7.592,0.350,-1.071,-1.957,-0.022,0.965,-0.308,-1.282,-1.099,-1.648,93.333,22368.000,1.000
-6.687,-2.427,-10.283,-7.796,-4.447,2.648,2.333,0.723,-0.021,0.964,-0.309,-1.221,-0.916,-1.434,93.333,22369.000,1.000
-9.734,-2.870,-9.437,-4.019,-3.126,2.518,2.952,1.140,-0.025,0.962,-0.306,-1.221,-0.824,-1.221,93.333,22370.000,1.000
-13.844,-4.731,-9.872,-1.169,-3.532,0.667,1.597,0.860,-0.025,0.961,-0.305,-1.099,-0.732,-0.977,93.333,22371.000,1.000
-19.099,-9.715,-13.457,-2.862,-7.432,-4.546,-2.638,-1.550,-0.026,0.961,-0.307,-0.793,-0.732,-0.763,93.333,22372.000,1.000
-24.170,-16.273,-18.566,-7.870,-13.108,-11.285,-9.071,-6.078,-0.023,0.958,-0.307,-0.641,-0.641,-0.549,93.333,22373.000,1.000
